game_id,home_team,away_team,home_goals,away_goals,home_xg,away_xg,toi,home_shots,away_shots,home_assists,away_assists,home_penalties_committed,away_penalties_committed,home_win,home_games,home_wins,home_losses,home_goals_for,home_goals_against,home_goal_diff,home_win_rate,home_first_xg,home_first_toi,home_first_eff,home_second_xg,home_second_toi,home_second_eff,home_offensive_disparity,away_games,away_wins,away_losses,away_goals_for,away_goals_against,away_goal_diff,away_win_rate,away_first_xg,away_first_toi,away_first_eff,away_second_xg,away_second_toi,away_second_eff,away_offensive_disparity,win_rate_diff,xg_diff,shots_diff,goal_diff_diff,first_eff_diff,second_eff_diff,disparity_diff,xg_ratio,shots_ratio,first_eff_ratio,home_xg_squared,away_xg_squared,win_rate_diff_squared,home_xg_eff,away_xg_eff,home_strength,away_strength,strength_diff,home_total_line_xg,away_total_line_xg,home_avg_line_eff,away_avg_line_eff
game_898,china,switzerland,4,0,3.6063,1.1465,3600.01,33,13,7,0,2,3,1,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,82,36,46,201,229,-28,0.4390243902439024,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89,0.13414634146341464,2.4598,20,74,0.00019999999999999998,0.00019999999999999998,0.16000000000000003,3.142745098039216,2.5382662872086765,0.4666666666666667,13.00539969,1.3144622500000003,0.01799524092801904,0.00252441,0.0005732500000000001,0.001446917926829268,0.0002516707317073171,0.0011952471951219511,153.88,111.0,0.0007,0.0005
game_899,mexico,philippines,3,4,3.603,1.8763,4202.02,33,17,5,7,5,4,0,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0,-0.06097560975609756,1.7267000000000001,16,-29,0.00019999999999999998,0.00019999999999999998,0.06000000000000005,1.9192457252437012,1.9410622904535026,0.4666666666666667,12.981609,3.52050169,0.0037180249851278997,0.0025221,0.00093815,0.001168778048780488,0.0004919567073170732,0.0006768213414634148,151.36,120.33,0.0007,0.0005
game_9,ethiopia,netherlands,3,1,2.3195,2.0778,3600.02,24,21,4,2,3,5,1,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,-0.13414634146341464,0.24170000000000025,3,-49,0.0,0.00019999999999999998,-0.20000000000000007,1.1157879545891862,1.1428027236798246,0.375,5.380080250000001,4.317252839999999,0.01799524092801904,0.0013917,0.0012466799999999998,0.0007297939024390244,0.0008209843902439024,-9.119048780487798e-05,140.85000000000002,127.47,0.00065,0.0005499999999999999
game_90,canada,vietnam,4,0,2.8871,1.0903,3599.99,23,12,5,0,3,8,1,82,36,46,222,265,-43,0.4390243902439024,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,82,39,43,223,257,-34,0.4756097560975609,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,-0.036585365853658514,1.7968000000000002,11,-9,0.00010000000000000005,0.0,0.07000000000000006,2.6455603408778523,1.9165069577535205,0.43750000000000006,8.335346410000001,1.1887540900000002,0.0013384889946460423,0.00202097,0.00065418,0.0008872551219512195,0.00031113439024390237,0.0005761207317073172,144.5,126.63999999999999,0.00065,0.0006
game_900,mongolia,iceland,2,3,3.3138,3.0392,3600.02,36,25,3,2,5,5,0,82,27,55,179,244,-65,0.3292682926829268,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32,-0.23170731707317083,0.27459999999999996,11,-94,-0.00019999999999999998,-9.999999999999999e-05,-0.27,1.0899940793368859,1.4399424023039078,0.29411764705882354,10.981270440000001,9.23673664,0.05368828078524692,0.0016569,0.00212744,0.0005455646341463414,0.0011934419512195124,-0.000647877317073171,97.9,135.79,0.00045,0.0006000000000000001
game_901,vietnam,france,4,3,2.6830000000000003,2.5049,3600.0,23,19,6,4,5,4,1,82,39,43,223,257,-34,0.4756097560975609,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,82,37,45,241,265,-24,0.4512195121951219,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,0.02439024390243899,0.17810000000000015,4,-10,-0.00010000000000000005,9.999999999999994e-05,-0.40000000000000013,1.0706732112215174,1.2104626072311984,0.3529411764705882,7.198489000000001,6.27452401,0.0005948839976204624,0.0016098,0.00175343,0.0007656365853658535,0.0007911818292682927,-2.5545243902439126e-05,126.63999999999999,137.44,0.0006,0.0006000000000000001
game_902,netherlands,uk,1,0,1.4183,2.0525,3600.02,13,20,2,0,4,1,1,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,82,39,43,244,211,33,0.4756097560975609,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,0.1829268292682928,-0.6342000000000003,-7,36,-0.0002000000000000001,-9.999999999999994e-05,-0.05999999999999983,0.6906744582420257,0.6499675016249187,0.3333333333333333,2.01157489,4.212756250000001,0.03346222486615114,0.0008509799999999999,0.0016420000000000002,0.000560401463414634,0.0007809512195121951,-0.00022054975609756109,127.47,159.61,0.0005499999999999999,0.0007
game_903,brazil,canada,5,3,3.3882,2.1817,3600.0,28,23,10,6,8,4,1,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,82,36,46,222,265,-43,0.4390243902439024,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,0.2682926829268293,1.2064999999999997,5,130,0.0,0.0002000000000000001,-0.030000000000000027,1.5522976130480597,1.217338376592322,0.4117647058823529,11.47989924,4.759814890000001,0.07198096371207616,0.00237174,0.00152719,0.001677572195121951,0.0006704736585365854,0.0010070985365853657,162.76999999999998,144.5,0.00075,0.00065
game_904,south_korea,ethiopia,5,4,3.0051,3.4455,3752.7,31,32,7,6,10,10,1,82,39,43,288,302,-14,0.4756097560975609,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,-0.04878048780487815,-0.4403999999999999,-1,-34,0.0002000000000000001,0.0,0.20000000000000007,0.8719280429421152,0.9687197275085154,0.5000000000000001,9.03062601,11.87147025,0.0023795359904818657,0.0024040800000000003,0.0020672999999999998,0.0011434039024390244,0.0010840719512195123,5.933195121951215e-05,151.34,140.85000000000002,0.00075,0.00065
game_905,uk,india,8,3,4.2677,2.5988,3599.99,34,26,12,4,4,7,1,82,39,43,244,211,33,0.4756097560975609,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17,-0.12195121951219517,1.6688999999999994,8,5,0.00010000000000000005,0.0,0.0,1.641549349949996,1.307642013768701,0.47058823529411764,18.213263289999997,6.753761440000001,0.014872099940511613,0.00341416,0.0018191600000000002,0.0016238078048780484,0.001087059024390244,0.0005367487804878045,159.61,139.59,0.0007,0.00065
game_906,panama,saudi_arabia,3,4,4.1528,3.834,3599.98,30,31,4,8,10,10,0,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,82,39,43,195,205,-10,0.4756097560975609,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36,0.08536585365853672,0.3188,-1,52,0.00010000000000000005,9.999999999999994e-05,-0.16000000000000014,1.0828683181225554,0.9677107190090641,0.43750000000000006,17.24574784,14.699556000000001,0.007287328970850706,0.00290696,0.0023003999999999998,0.0016307336585365856,0.001094092682926829,0.0005366409756097565,143.59,121.67,0.00065,0.0005499999999999999
game_907,china,morocco,6,1,4.4168,1.7969,3600.0,41,21,10,0,7,4,1,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,82,37,45,249,269,-20,0.4512195121951219,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0,0.12195121951219512,2.6199000000000003,20,66,0.00010000000000000005,0.00010000000000000005,0.050000000000000044,2.456643862283776,1.9522879862863671,0.43750000000000006,19.508122240000002,3.2288496099999997,0.014872099940511599,0.0030917600000000003,0.0010781399999999998,0.0017721063414634147,0.0004864778048780487,0.001285628536585366,153.88,144.79000000000002,0.0007,0.0006
game_908,germany,canada,1,4,2.5235,2.526,3600.0,23,25,1,6,2,5,0,82,36,46,253,274,-21,0.4390243902439024,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96,82,36,46,222,265,-43,0.4390243902439024,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,0.0,-0.0024999999999999467,-2,22,-0.00010000000000000005,0.0,-0.050000000000000044,0.9986149584487535,0.9199632014719411,0.3529411764705882,6.368052249999999,6.380675999999999,0.0,0.0015140999999999998,0.0017682,0.0006647268292682925,0.0007762829268292682,-0.00011155609756097564,136.89,144.5,0.0006,0.00065
game_909,serbia,indonesia,3,5,2.5208,2.9625,3599.99,20,33,4,8,4,4,0,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,0.0,-0.4417,-13,-6,0.00030000000000000003,0.00019999999999999998,0.15000000000000013,0.850615825881559,0.6060422411442078,0.5333333333333333,6.35443264,8.776406249999999,0.0,0.00201664,0.00148125,0.00100832,0.000740625,0.0002676950000000001,157.57999999999998,115.53,0.00075,0.0005
game_91,singapore,brazil,2,5,2.1128,4.621,3600.01,25,32,3,8,7,2,0,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,-0.2195121951219512,-2.5082000000000004,-7,-101,0.0,-0.0002000000000000001,0.28,0.4571181306793595,0.7812255867004156,0.4117647058823529,4.46392384,21.353641000000003,0.048185603807257574,0.00147896,0.0032347,0.0007214439024390244,0.002287958536585366,-0.0015665146341463415,144.29,162.76999999999998,0.00065,0.00075
game_910,singapore,new_zealand,3,1,2.0721,3.1022,3600.03,18,28,4,2,3,3,1,82,40,42,255,269,-14,0.4878048780487805,80.49,110835.72,0.0007,63.8,110264.68,0.0006,1.26,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,0.0,-1.0301,-10,-7,0.0,9.999999999999994e-05,0.030000000000000027,0.6677300850734725,0.6428341844934109,0.4117647058823529,4.2935984099999995,9.623644839999999,0.0,0.00145047,0.00217154,0.0007075463414634145,0.0010592878048780487,-0.0003517414634146342,144.29,130.5,0.00065,0.0006000000000000001
game_911,kazakhstan,peru,2,6,1.7119,3.4367,3600.01,18,28,4,9,8,5,0,82,30,52,193,248,-55,0.3658536585365853,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,-0.26829268292682934,-1.7248,-10,-133,-0.00019999999999999998,-9.999999999999994e-05,-0.19999999999999996,0.497978299444396,0.6428341844934109,0.29411764705882354,2.93060161,11.81090689,0.07198096371207618,0.00085595,0.00240569,0.00031315243902439017,0.001525559512195122,-0.0012124070731707318,104.86,138.01,0.0005,0.00065
game_912,philippines,south_korea,4,0,2.0476,3.0587,3599.97,21,26,7,0,8,4,1,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0,82,39,43,288,302,-14,0.4756097560975609,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,0.04878048780487815,-1.0110999999999999,-5,26,-0.00030000000000000003,-0.00019999999999999998,-0.1100000000000001,0.6692159362028958,0.8076612437983154,0.2777777777777778,4.192665760000001,9.35564569,0.0023795359904818657,0.0010238,0.00244696,0.0005368707317073172,0.0011637980487804876,-0.0006269273170731705,120.33,151.34,0.0005,0.00075
game_913,iceland,rwanda,6,7,5.1684,3.9753,4264.82,44,41,12,14,8,10,0,82,46,36,238,209,29,0.5609756097560976,77.99,109065.62,0.0007,57.8,107036.73,0.0005,1.32,82,30,52,202,265,-63,0.3658536585365853,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,0.1951219512195123,1.1931000000000003,3,92,0.00010000000000000005,0.0,0.13000000000000012,1.2998013228378142,1.0731445574498184,0.43750000000000006,26.712358560000002,15.803010089999999,0.03807257584770974,0.00361788,0.0023851799999999998,0.0020295424390243903,0.0008726268292682925,0.0011569156097560977,135.79,126.1,0.0006000000000000001,0.0005499999999999999
game_914,mongolia,thailand,4,5,2.5089,4.5016,5018.64,27,39,8,6,4,10,0,82,27,55,179,244,-65,0.3292682926829268,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,-0.2804878048780488,-1.9926999999999997,-12,-111,-0.00030000000000000003,-0.0004,0.07000000000000006,0.5572113889752588,0.6922899412835569,0.2777777777777778,6.294579210000001,20.264402559999997,0.07867340868530638,0.00125445,0.00360128,0.00041305060975609754,0.00219590243902439,-0.0017828518292682927,97.9,172.62,0.00045,0.0008
game_915,ethiopia,switzerland,5,4,1.6962,3.4667,3943.86,19,32,10,6,11,3,1,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,82,36,46,201,229,-28,0.4390243902439024,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89,0.08536585365853666,-1.7705,-13,48,9.999999999999994e-05,0.00019999999999999998,0.020000000000000018,0.48914265939960205,0.5937314458923159,0.39999999999999997,2.8770944399999996,12.018008889999999,0.007287328970850697,0.00101772,0.00173335,0.0005336824390243901,0.0007609829268292682,-0.00022730048780487803,140.85000000000002,111.0,0.00065,0.0005
game_916,oman,netherlands,5,4,4.5707,5.2163,5770.6900000000005,37,43,6,4,13,7,1,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,-0.23170731707317077,-0.6456,-6,-111,0.00010000000000000005,0.00019999999999999998,-0.13000000000000012,0.8760661644912119,0.8604451059277691,0.43750000000000006,20.891298490000004,27.209785690000004,0.05368828078524689,0.00319949,0.00312978,0.0013656359756097562,0.0020610746341463418,-0.0006954386585365856,145.26,127.47,0.0007,0.0005499999999999999
game_917,guatemala,mexico,2,4,3.2978,3.2526,3600.0,35,32,4,4,4,3,0,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,0.04878048780487804,0.04519999999999991,3,12,0.00010000000000000005,-0.00010000000000000005,0.30000000000000004,1.0135849520531104,1.093715821380582,0.47058823529411764,10.87548484,10.579406760000001,0.002379535990481855,0.00263824,0.00227682,0.0013512936585365854,0.0010551117073170733,0.0002961819512195122,147.14,151.36,0.0007,0.0007
game_918,pakistan,vietnam,2,1,2.9072,2.4658,3600.0,24,23,2,2,7,4,1,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03,82,39,43,223,257,-34,0.4756097560975609,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,0.12195121951219517,0.4413999999999998,1,85,0.0002000000000000001,0.0002000000000000001,0.09000000000000008,1.17853089022215,1.0434328942219904,0.5000000000000001,8.45181184,6.080169640000001,0.014872099940511613,0.00232576,0.00147948,0.0013897834146341464,0.0007036551219512194,0.000686128292682927,170.7,126.63999999999999,0.0008,0.0006
game_919,usa,brazil,5,2,2.1725,2.3741,3599.99,20,20,4,3,5,7,1,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,58,24,276,189,87,0.7073170731707317,81.03,108743.0,0.0007,81.74,107499.01,0.0008,0.98,-0.28048780487804875,-0.2016,0,-134,0.00010000000000000005,-0.0002000000000000001,0.3800000000000001,0.914698328491432,0.999950002499875,0.47058823529411764,4.71975625,5.63635081,0.07867340868530635,0.001738,0.00166187,0.0007418292682926829,0.0011754690243902437,-0.00043363975609756074,139.41,162.76999999999998,0.0007,0.00075
game_92,new_zealand,netherlands,3,5,2.1757,2.3286,3600.0,23,21,5,9,6,2,0,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,82,54,28,243,174,69,0.6585365853658537,67.51,113849.1,0.0006,59.96,112610.55,0.0005,1.11,-0.1707317073170732,-0.1528999999999998,2,-76,0.00010000000000000005,0.0,0.11999999999999988,0.9339371565934067,1.0951859435264988,0.43750000000000006,4.73367049,5.422377959999999,0.02914931588340275,0.0015229899999999999,0.0013971599999999997,0.0007429219512195122,0.0009200809756097561,-0.00017715902439024381,130.5,127.47,0.0006000000000000001,0.0005499999999999999
game_920,uae,france,3,4,2.3526,3.0961,3841.68,22,28,6,7,6,6,0,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,82,37,45,241,265,-24,0.4512195121951219,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,0.012195121951219579,-0.7435,-6,-24,-0.00010000000000000005,-9.999999999999999e-05,0.020000000000000018,0.7596138322947273,0.7856862254919467,0.3529411764705882,5.534726759999999,9.585835209999999,0.0001487209994051176,0.0014115599999999999,0.00216727,0.0006541375609756097,0.000977914512195122,-0.00032377695121951224,108.39,137.44,0.0005,0.0006000000000000001
game_921,usa,china,2,9,2.6222,3.5189,3600.0,27,29,1,16,10,5,0,82,35,47,240,287,-47,0.4268292682926829,81.27,107480.47,0.0008,58.14,104909.22,0.0006,1.36,82,47,35,239,193,46,0.573170731707317,79.64,114861.38,0.0007,74.24,112620.31,0.0007,1.05,-0.1463414634146341,-0.8967,-2,-93,0.00010000000000000005,-0.00010000000000000005,0.31000000000000005,0.7449643455779994,0.9310023792283024,0.47058823529411764,6.875932839999999,12.38265721,0.021415823914336694,0.00209776,0.00246323,0.0008953853658536584,0.0014118513414634144,-0.000516465975609756,139.41,153.88,0.0007,0.0007
game_922,pakistan,ethiopia,1,2,2.803,2.8329,3599.99,24,24,2,0,12,11,0,82,49,33,263,212,51,0.5975609756097561,87.17,105813.38,0.0008,83.53,104933.06,0.0008,1.03,82,43,39,267,247,20,0.524390243902439,68.17,110562.04,0.0006,72.68,106755.99,0.0007,0.91,0.07317073170731703,-0.029900000000000038,0,31,0.0002000000000000001,0.00010000000000000005,0.12,0.9890962983873813,0.999958335069372,0.5000000000000001,7.856808999999999,8.02532241,0.005353955978584169,0.0022424,0.00169974,0.0013399707317073171,0.0008913270731707315,0.0004486436585365856,170.7,140.85000000000002,0.0008,0.00065
game_923,saudi_arabia,guatemala,0,1,2.2762,2.2143,3958.57,22,21,0,1,8,7,0,82,39,43,195,205,-10,0.4756097560975609,70.48,113760.45,0.0006,51.19,112605.88,0.0005,1.36,82,42,40,231,236,-5,0.5121951219512195,85.13,109959.13,0.0008,62.01,108565.97,0.0006,1.36,-0.036585365853658625,0.06189999999999962,1,-5,-0.0002000000000000001,-9.999999999999994e-05,0.0,1.0274906333228004,1.0475691633731727,0.3333333333333333,5.181086439999999,4.903124490000001,0.0013384889946460505,0.0013657199999999997,0.0017714400000000002,0.0006495497560975607,0.0009073229268292684,-0.00025777317073170773,121.67,147.14,0.0005499999999999999,0.0007
game_924,south_korea,peru,5,4,2.8503,3.0094,3599.99,27,28,9,7,7,10,1,82,39,43,288,302,-14,0.4756097560975609,80.75,107308.14,0.0008,70.59,103807.97,0.0007,1.11,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,-0.15853658536585374,-0.15910000000000002,-1,-92,0.00010000000000000005,0.00010000000000000005,-0.08999999999999986,0.9468176986446984,0.9642512767401163,0.47058823529411764,8.124210089999998,9.05648836,0.02513384889946463,0.00228024,0.00210658,0.0010845043902439023,0.0013358799999999998,-0.00025137560975609747,151.34,138.01,0.00075,0.00065
game_925,rwanda,kazakhstan,8,3,3.606,3.3668,3599.99,27,27,13,6,8,6,1,82,30,52,202,265,-63,0.3658536585365853,69.07,107006.96,0.0006,57.03,105418.77,0.0005,1.19,82,30,52,193,248,-55,0.3658536585365853,52.87,114056.8,0.0005,51.99,112334.42,0.0005,1.0,0.0,0.23919999999999986,0,-8,9.999999999999994e-05,0.0,0.18999999999999995,1.0707286655977195,0.9999629643346543,0.39999999999999997,13.003236,11.33534224,0.0,0.0021636,0.0016834,0.0007915609756097558,0.0006158780487804877,0.0001756829268292681,126.1,104.86,0.0005499999999999999,0.0005
game_926,mongolia,india,1,0,1.332,2.0798,3599.99,16,20,1,0,6,4,1,82,27,55,179,244,-65,0.3292682926829268,50.89,111536.48,0.0005,47.01,107701.87,0.0004,1.05,82,49,33,221,193,28,0.5975609756097561,75.42,112740.07,0.0007,64.17,111915.35,0.0006,1.17,-0.2682926829268293,-0.7478,-4,-93,-0.00019999999999999998,-0.00019999999999999993,-0.11999999999999988,0.6401384083044983,0.7999600019998999,0.29411764705882354,1.7742240000000002,4.32556804,0.07198096371207616,0.000666,0.00145586,0.00021929268292682924,0.0008699651219512195,-0.0006506724390243903,97.9,139.59,0.00045,0.00065
game_927,indonesia,uae,5,1,2.2849,2.0766,3600.02,28,22,9,2,5,4,1,82,41,41,221,210,11,0.5,57.44,114647.07,0.0005,58.09,111305.84,0.0005,0.96,82,38,44,202,250,-48,0.4634146341463415,62.69,113847.32,0.0006,45.7,112457.95,0.0004,1.36,0.036585365853658514,0.20829999999999993,6,59,-9.999999999999994e-05,9.999999999999999e-05,-0.40000000000000013,1.0997785906815556,1.2726694241170855,0.31250000000000006,5.22076801,4.31226756,0.0013384889946460423,0.00114245,0.00124596,0.000571225,0.0005773960975609756,-6.171097560975594e-06,115.53,108.39,0.0005,0.0005
game_928,morocco,switzerland,2,1,1.5887,1.9606,3599.98,16,24,2,2,4,6,1,82,37,45,249,269,-20,0.4512195121951219,73.31,114302.51,0.0006,71.48,111332.83,0.0006,1.0,82,36,46,201,229,-28,0.4390243902439024,52.57,110987.13,0.0005,58.43,109669.8,0.0005,0.89,0.012195121951219523,-0.3718999999999999,-8,8,9.999999999999994e-05,9.999999999999994e-05,0.10999999999999999,0.8099000815660686,0.666638890046248,0.39999999999999997,2.52396769,3.8439523599999994,0.00014872099940511625,0.00095322,0.0009803,0.0004301114634146341,0.00043037560975609754,-2.641463414634524e-07,144.79000000000002,111.0,0.0006,0.0005
game_929,thailand,mexico,4,3,2.5609,1.7068,3599.99,21,20,6,5,5,6,1,82,50,32,294,248,46,0.6097560975609756,86.34,109874.04,0.0008,86.28,107264.8,0.0008,0.98,82,38,44,236,253,-17,0.4634146341463415,78.23,110369.42,0.0007,73.13,109271.44,0.0007,1.06,0.1463414634146341,0.8541000000000001,1,63,0.00010000000000000005,0.00010000000000000005,-0.08000000000000007,1.4995315610727253,1.0499475026248688,0.47058823529411764,6.558208810000001,2.9131662400000002,0.021415823914336694,0.0020487200000000004,0.00119476,0.001249219512195122,0.000553669268292683,0.000695550243902439,172.62,151.36,0.0008,0.0007
game_93,peru,france,4,0,2.8289,1.4355,3600.01,24,15,6,0,2,5,1,82,52,30,256,178,78,0.6341463414634146,75.46,114488.83,0.0007,62.55,113674.83,0.0006,1.2,82,37,45,241,265,-24,0.4512195121951219,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,0.18292682926829273,1.3934,9,102,0.0,9.999999999999994e-05,-0.14000000000000012,1.9693003828750437,1.5998933404439704,0.4117647058823529,8.00267521,2.06066025,0.03346222486615112,0.00198023,0.00100485,0.0012557556097560977,0.00045340792682926824,0.0008023476829268295,138.01,137.44,0.00065,0.0006000000000000001
game_930,oman,uk,3,1,3.1128,3.1797,3600.0,27,24,5,2,8,4,1,82,35,47,241,283,-42,0.4268292682926829,72.3,105801.59,0.0007,72.96,104888.32,0.0007,0.98,82,39,43,244,211,33,0.4756097560975609,87.06,115712.71,0.0008,72.55,112425.66,0.0006,1.17,-0.04878048780487798,-0.06689999999999996,3,-75,-0.00010000000000000005,0.00010000000000000005,-0.18999999999999995,0.9786524978778257,1.1249531269530435,0.3888888888888889,9.68952384,10.11049209,0.0023795359904818496,0.00217896,0.00254376,0.0009300439024390244,0.0012098370731707315,-0.00027979317073170706,145.26,159.61,0.0007,0.0007
game_931,panama,vietnam,6,1,4.0606,2.0167,3599.98,29,19,11,2,5,6,1,82,46,36,255,213,42,0.5609756097560976,78.8,112040.08,0.0007,64.79,110449.45,0.0006,1.2,82,39,43,223,257,-34,0.4756097560975609,61.79,110912.34,0.0006,64.85,109978.0,0.0006,0.94,0.08536585365853672,2.0439,10,76,0.00010000000000000005,0.0,0.26,2.0124894682063736,1.5262354612915108,0.43750000000000006,16.48847236,4.06707889,0.007287328970850706,0.00284242,0.00121002,0.001594528292682927,0.0005754973170731706,0.0010190309756097564,143.59,126.63999999999999,0.00065,0.0006
game_932,new_zealand,canada,4,3,3.2265,2.8192,3599.97,24,20,8,5,7,9,1,82,40,42,219,226,-7,0.4878048780487805,72.19,107495.38,0.0007,58.31,106366.41,0.0005,1.23,82,36,46,222,265,-43,0.4390243902439024,74.02,112738.79,0.0007,70.48,108486.72,0.0006,1.01,0.04878048780487809,0.4073000000000002,4,36,0.0,-9.999999999999994e-05,0.21999999999999997,1.1440677966101696,1.19994000299985,0.4117647058823529,10.41030225,7.9478886399999995,0.00237953599048186,0.0022585500000000002,0.00197344,0.0011017317073170733,0.0008663882926829267,0.00023534341463414662,130.5,144.5,0.0006000000000000001,0.00065
game_933,philippines,serbia,1,2,2.6524,3.5952,3986.7,31,37,2,4,2,3,0,82,43,39,198,186,12,0.524390243902439,61.01,119737.71,0.0005,59.32,116453.64,0.0005,1.0,82,41,41,269,264,5,0.5,84.05,108305.97,0.0008,73.53,105312.95,0.0007,1.11,0.024390243902439046,-0.9428000000000001,-6,7,-0.00030000000000000003,-0.00019999999999999998,-0.1100000000000001,0.7375563094377399,0.837815194183941,0.2777777777777778,7.03522576,12.925463040000002,0.000594883997620465,0.0013262,0.0028761600000000004,0.0006954463414634147,0.0014380800000000002,-0.0007426336585365855,120.33,157.57999999999998,0.0005,0.00075
game_934,germany,france,5,3,3.1249,4.4378,3600.01,26,32,8,6,8,5,1,82,36,46,253,274,-21,0.4390243902439024,67.5,112102.08,0.0006,69.39,110169.16,0.0006,0.96,82,37,45,241,265,-24,0.4512195121951219,79.18,112104.22,0.0007,58.26,110535.24,0.0005,1.34,-0.012195121951219523,-1.3129000000000004,-6,3,-0.00010000000000000005,9.999999999999994e-05,-0.3800000000000001,0.7039965756510768,0.8124746101684323,0.3529411764705882,9.765000009999998,19.69406884,0.00014872099940511625,0.0018749399999999996,0.00310646,0.0008231443902439021,0.0014016953658536585,-0.0005785509756097563,136.89,137.44,0.0006,0.0006000000000000001
